contract_address,operator,from,to,id,value,tx_hash,block_number,block_hash,network,tx_index,log_index
0xec756b6ef29f5cba4871a11b6f745d3555bbe655,0xae451f1873b4c4d7263631bf0ea141d54ba39eea,0x0000000000000000000000000000000000000000,0xae451f1873b4c4d7263631bf0ea141d54ba39eea,0,10,0x1ecdc8270ab994108bcd56749cfde1a678d44634da18887639dc98478a47f7b9,638508,0xea8da3990de9b0ae3bedff47419ed67ff70f55fc8cadf46dc1446014e9d7127a,kura
0xec756b6ef29f5cba4871a11b6f745d3555bbe655,0xae451f1873b4c4d7263631bf0ea141d54ba39eea,0x0000000000000000000000000000000000000000,0xae451f1873b4c4d7263631bf0ea141d54ba39eea,0,5,0x6b9d6bba2468885f44dfc69c981a94ebffc1f75b20b95f895d81463959cc0789,638508,0xea8da3990de9b0ae3bedff47419ed67ff70f55fc8cadf46dc1446014e9d7127a,kura
0xec756b6ef29f5cba4871a11b6f745d3555bbe655,0xae451f1873b4c4d7263631bf0ea141d54ba39eea,0x0000000000000000000000000000000000000000,0xae451f1873b4c4d7263631bf0ea141d54ba39eea,0,8,0xe07595a68955ff23c716611b09880dce6b4c4458f13941d712b76432be424499,638508,0xea8da3990de9b0ae3bedff47419ed67ff70f55fc8cadf46dc1446014e9d7127a,kura
