contract_address,from,to,token_id,tx_hash,block_number,block_hash,network,tx_index,log_index
0x3784213d4d5057af218da4ee8149b5d35fca8e06,0x0000000000000000000000000000000000000000,0xae451f1873b4c4d7263631bf0ea141d54ba39eea,0,0xdd003bcfe7a42e6d05b2aa27ed745a96b8b28cec01b31f64adde22f42f7251df,601907,0x040387072e03208f2ae60d3afc22147d5e43f49d9372f4d26e2fc6607eddb120,kura
0x3784213d4d5057af218da4ee8149b5d35fca8e06,0x0000000000000000000000000000000000000000,0x5402118bc17269e48e75b577ecc16dd89020b708,1,0xc4744ae1624afeb00829ce2a0c1730874558de77d7b48c9da0519cdd1c4973d1,619726,0x47e20986641b5cc480a700898d2802642b7281f1425cc49baf016f052a241167,kura
